"","Type","Subpopulation","Indicator","Category","NResp","Estimate.P","StdError.P","LCB95Pct.P","UCB95Pct.P","Estimate.U","StdError.U","LCB95Pct.U","UCB95Pct.U"
"61","Basin","ZONE 3","TP_Category","0",1,14.2857142857143,12.1397319922628,0,38.079151772518,192.380739130435,163.481542946183,0,512.798675441991
"62","Basin","ZONE 3","TP_Category","1",6,85.7142857142857,12.1397319922628,61.920848227482,100,1154.28443478261,163.481542946183,833.866498471052,1474.70237109416
"63","Basin","ZONE 3","TP_Category","Total",7,100,0,100,100,1346.66517391304,6.35528743231302e-14,1346.66517391304,1346.66517391304
"64","Basin","ZONE 4","TP_Category","0",3,60,19.5957752551918,21.5929862506828,98.4070137493172,1148.53690909091,375.107852380636,413.339028106696,1883.73479007512
"65","Basin","ZONE 4","TP_Category","1",2,40,19.5957752551918,1.59298625068282,78.4070137493172,765.691272727273,375.107852380636,30.4933917430594,1500.88915371149
"66","Basin","ZONE 4","TP_Category","Total",5,100,0,100,100,1914.22818181818,1.13686837721616e-13,1914.22818181818,1914.22818181818
"67","Basin","ZONE 5","TP_Category","1",4,100,0,100,100,161.09104,7.105427357601e-15,161.09104,161.09104
"68","Basin","ZONE 5","TP_Category","Total",4,100,0,100,100,161.09104,7.105427357601e-15,161.09104,161.09104
"69","Basin","ZONE 6","TP_Category","0",4,100,0,100,100,121.694,3.5527136788005e-15,121.694,121.694
"70","Basin","ZONE 6","TP_Category","Total",4,100,0,100,100,121.694,3.5527136788005e-15,121.694,121.694
"71","Combined","All Basins","DO_Category","0",14,36.3885029715927,7.66750570175704,21.3604679448934,51.416537998292,2657.54498996047,559.977457140934,1560.00934180992,3755.08063811103
"72","Combined","All Basins","DO_Category","1",24,63.6114970284073,7.66750570175704,48.583462001708,78.6395320551066,4645.70953533597,559.977457140934,3548.17388718542,5743.24518348652
"73","Combined","All Basins","DO_Category","Total",38,100,0,100,100,7303.25452529644,1.30438307271318e-13,7303.25452529644,7303.25452529644
"74","Basin","ZONE 1","DO_Category","0",3,27.2727272727273,10.8460412493814,6.01487704910397,48.5305774963506,804.954782608696,320.121001788893,177.529148407583,1432.38041680981
"75","Basin","ZONE 1","DO_Category","1",8,72.7272727272727,10.8460412493814,51.4694225036494,93.985122950896,2146.54608695652,320.121001788893,1519.12045275541,2773.97172115763
"76","Basin","ZONE 1","DO_Category","Total",11,100,0,100,100,2951.50086956522,0,2951.50086956522,2951.50086956522
"77","Basin","ZONE 2","DO_Category","0",1,20,17.3677517880152,0,54.0401679969409,147.4758,128.066154456949,0,398.480850374163
"78","Basin","ZONE 2","DO_Category","1",4,80,17.3677517880152,45.9598320030591,100,589.9032,128.066154456949,338.898149625837,840.908250374163
"79","Basin","ZONE 2","DO_Category","Total",5,100,0,100,100,737.379,0,737.379,737.379
"80","Basin","ZONE 3","DO_Category","0",2,28.5714285714286,15.8652024568958,0,59.6666539943806,384.76147826087,213.651156257812,0,803.51004978152
"81","Basin","ZONE 3","DO_Category","1",5,71.4285714285714,15.8652024568958,40.3333460056194,100,961.903695652174,213.651156257812,543.155124131523,1380.65226717282
"82","Basin","ZONE 3","DO_Category","Total",7,100,0,100,100,1346.66517391304,6.35528743231302e-14,1346.66517391304,1346.66517391304
"83","Basin","ZONE 4","DO_Category","0",3,60,19.9779623464222,20.8439133165151,99.1560866834849,1148.53690909091,382.423785388239,399.000062898485,1898.07375528333
"84","Basin","ZONE 4","DO_Category","1",2,40,19.9779623464222,0.843913316515127,79.1560866834849,765.691272727273,382.423785388239,16.154426534849,1515.2281189197
"85","Basin","ZONE 4","DO_Category","Total",5,100,0,100,100,1914.22818181818,1.13686837721616e-13,1914.22818181818,1914.22818181818
"86","Basin","ZONE 5","DO_Category","0",2,40,20.8726642758719,0,80.9096702421047,80.54552,42.0299899471381,0,162.922786566971
"87","Basin","ZONE 5","DO_Category","1",3,60,20.8726642758719,19.0903297578953,100,120.81828,42.0299899471381,38.4410134330288,203.195546566971
"88","Basin","ZONE 5","DO_Category","Total",5,100,0,100,100,201.3638,0,201.3638,201.3638
"89","Basin","ZONE 6","DO_Category","0",3,60,21.1497567322611,18.5472385229847,100,91.2705,32.1724811971973,28.2135955602012,154.327404439799
"90","Basin","ZONE 6","DO_Category","1",2,40,21.1497567322611,0,81.4527614770153,60.847,32.1724811971973,0,123.903904439799
"91","Basin","ZONE 6","DO_Category","Total",5,100,0,100,100,152.1175,7.105427357601e-15,152.1175,152.1175
"92","Combined","All Basins","TN_TP_DO_Category","0",2,5.71401046772898,4.51470017951382,0,14.5626602205726,413.269136363636,326.52832098678,0,1053.25288543006
"93","Combined","All Basins","TN_TP_DO_Category","1",9,26.635729498088,7.65009225341171,11.6418242029922,41.6296347931838,1926.44465533597,553.297379576931,842.001718624795,3010.88759204714
"94","Combined","All Basins","TN_TP_DO_Category","2",10,29.6236398297488,7.69393763559324,14.5437991646887,44.7034804948088,2142.54701098814,556.468522389853,1051.88874857381,3233.20527340247
"95","Combined","All Basins","TN_TP_DO_Category","3",15,38.0266202044342,5.80447081280157,26.6500664620292,49.4031739468393,2750.2974626087,419.811733527999,1927.48158460649,3573.1133406109
"96","Combined","All Basins","TN_TP_DO_Category","Total",36,100,0,100,100,7232.55826529644,1.30486680463143e-13,7232.55826529644,7232.55826529644
"97","Basin","ZONE 1","TN_TP_DO_Category","1",3,27.2727272727273,12.2143896744504,3.33296341766668,51.2124911277879,804.954782608696,360.507817453486,98.3724442547226,1511.53712096267
"98","Basin","ZONE 1","TN_TP_DO_Category","2",2,18.1818181818182,9.84754921845915,0,37.4826599859837,536.63652173913,290.650500813685,0,1106.30103542248
"99","Basin","ZONE 1","TN_TP_DO_Category","3",6,54.5454545454546,10.4856189498939,33.9940190480519,75.0968900428572,1609.90956521739,309.483134485412,1003.33376780342,2216.48536263137
"100","Basin","ZONE 1","TN_TP_DO_Category","Total",11,100,0,100,100,2951.50086956522,0,2951.50086956522,2951.50086956522
"101","Basin","ZONE 2","TN_TP_DO_Category","1",2,40,21.8747096231864,0,82.873643033717,294.9516,161.299515072355,0,611.092840265592
"102","Basin","ZONE 2","TN_TP_DO_Category","3",3,60,21.8747096231864,17.126356966283,100,442.4274,161.299515072356,126.286159734408,758.568640265592
"103","Basin","ZONE 2","TN_TP_DO_Category","Total",5,100,0,100,100,737.379,0,737.379,737.379
"104","Basin","ZONE 3","TN_TP_DO_Category","2",4,57.1428571428571,17.1373336285035,23.5543004399432,90.731413845771,769.522956521739,230.782503712345,317.197560983562,1221.84835205992
"105","Basin","ZONE 3","TN_TP_DO_Category","3",3,42.8571428571429,17.1373336285035,9.26858615422895,76.4456995600568,577.142217391304,230.782503712345,124.816821853128,1029.46761292948
"106","Basin","ZONE 3","TN_TP_DO_Category","Total",7,100,0,100,100,1346.66517391304,6.35528743231302e-14,1346.66517391304,1346.66517391304
"107","Basin","ZONE 4","TN_TP_DO_Category","0",1,20,17.0073540361265,0,53.3338013831298,382.845636363636,325.559563941125,0,1020.9306565108
"108","Basin","ZONE 4","TN_TP_DO_Category","1",2,40,20.182265545519,0.443486404359089,79.5565135956409,765.691272727273,386.334614801706,8.4893417347738,1522.89320371977
"109","Basin","ZONE 4","TN_TP_DO_Category","2",2,40,21.5430136159131,0,82.2235308056456,765.691272727273,412.382437848736,0,1573.94599876762
"110","Basin","ZONE 4","TN_TP_DO_Category","Total",5,100,0,100,100,1914.22818181818,1.13686837721616e-13,1914.22818181818,1914.22818181818
"111","Basin","ZONE 5","TN_TP_DO_Category","2",1,25,21.3600093632938,0,66.8648490614942,40.27276,34.4090612274274,0,107.713280747591
"112","Basin","ZONE 5","TN_TP_DO_Category","3",3,75,21.3600093632938,33.1351509385058,100,120.81828,34.4090612274274,53.3777592524087,188.258800747591
"113","Basin","ZONE 5","TN_TP_DO_Category","Total",4,100,0,100,100,161.09104,7.105427357601e-15,161.09104,161.09104
"114","Basin","ZONE 6","TN_TP_DO_Category","0",1,25,20.6533895523229,0,65.4798996812287,30.4235,25.1339358818038,0,79.6851091180744
"115","Basin","ZONE 6","TN_TP_DO_Category","1",2,50,24.653853654145,1.67933475775456,98.3206652422454,60.847,30.0022606658752,2.04364964010183,119.650350359898
"116","Basin","ZONE 6","TN_TP_DO_Category","2",1,25,21.3600093632938,0,66.8648490614942,30.4235,25.9938497945668,0,81.3705094168948
"117","Basin","ZONE 6","TN_TP_DO_Category","Total",4,100,0,100,100,121.694,3.5527136788005e-15,121.694,121.694
"118","Combined","All Basins","E_Coli_Category","[0,409]",27,76.9166807565868,7.00318582173889,63.190688768937,90.6426727442365,5617.42096806324,511.460485441065,4614.97683708338,6619.8650990431
"119","Combined","All Basins","E_Coli_Category","(409,1e+07]",11,23.0833192434132,7.00318582173889,9.35732725576347,36.809311231063,1685.8335572332,511.460485441065,683.389426253343,2688.27768821306
"120","Combined","All Basins","E_Coli_Category","Total",38,100,0,100,100,7303.25452529644,1.30438307271318e-13,7303.25452529644,7303.25452529644
"121","Basin","ZONE 1","E_Coli_Category","[0,409]",9,81.8181818181818,11.0987232050955,60.0650840618158,100,2414.86434782609,327.578911909029,1772.82147838957,3056.9072172626
"122","Basin","ZONE 1","E_Coli_Category","(409,1e+07]",2,18.1818181818182,11.0987232050955,0,39.9349159381842,536.63652173913,327.578911909029,0,1178.67939117565
"123","Basin","ZONE 1","E_Coli_Category","Total",11,100,0,100,100,2951.50086956522,0,2951.50086956522,2951.50086956522
"124","Basin","ZONE 2","E_Coli_Category","[0,409]",2,40,18.7348233023249,3.28042107072142,76.7195789292786,294.9516,138.14665271845,24.1891360870749,565.714063912925
"125","Basin","ZONE 2","E_Coli_Category","(409,1e+07]",3,60,18.7348233023249,23.2804210707214,96.7195789292786,442.4274,138.14665271845,171.664936087075,713.189863912925
"126","Basin","ZONE 2","E_Coli_Category","Total",5,100,0,100,100,737.379,0,737.379,737.379
"127","Basin","ZONE 3","E_Coli_Category","[0,409]",6,85.7142857142857,12.1397319922628,61.920848227482,100,1154.28443478261,163.481542946183,833.866498471052,1474.70237109416
"128","Basin","ZONE 3","E_Coli_Category","(409,1e+07]",1,14.2857142857143,12.1397319922628,0,38.079151772518,192.380739130435,163.481542946183,0,512.798675441991
"129","Basin","ZONE 3","E_Coli_Category","Total",7,100,0,100,100,1346.66517391304,6.35528743231302e-14,1346.66517391304,1346.66517391304
"130","Basin","ZONE 4","E_Coli_Category","[0,409]",4,80,17.0419177150435,46.5984550510196,100,1531.38254545455,326.221191623628,892.000758878496,2170.76433203059
"131","Basin","ZONE 4","E_Coli_Category","(409,1e+07]",1,20,17.0419177150435,0,53.4015449489804,382.845636363636,326.221191623628,0,1022.22742293969
